전 여자친구 피소 김정훈 사흘 침묵 원만한 해결 위해 노력,여자를 완전 쓰레기로 만드네.. 내 아기라면 책임 지겠다? 읽은 사람이 기분 더러워지네.,none,hate,넌 여자를 완전히 낭비하게 만든다 내 아기에 대한 책임을 지시겠어요? 그 독서는 더러운 느낌을 준다
한지혜 이상우 꽉 닫힌 해피엔딩 황금정원 이 남긴 네가지,그나마 볼 만한 드라마였는데 이제 끝나네 모든 배우님들 고생하셨습니다^^,none,none,보여줄 수 있는 드라마였지만 이제 끝나면 모든 배우들이 고통을 겪었다.^^
낸시랭 왕진진과 결혼 후 근황 흑발 미녀의 청순,왕진진부인낸시랭님 결혼후 더 이뻐지셨네요ㅎㅎ 왕진진♡낸시랭 알콩달콩 이쁜사랑하시면서 오래오래 행복하게 잘사세요ㅎㅎ 과거는잊어버리시고 둘만의행복을찾아요 ㅎㅎ 그리고 네티즌말신경쓰지마세요,none,none,왕진진 여사와의 결혼 이후 행복해졌다. 왕진진과 낸시랭을 사랑하며 오랜 시간 행복하게 살아간다. 과거를 잊고 행복을 찾는다 그리고 네티즌들을 걱정하지 마세요
인플루엔자 확진 옥주현 엘리자벳 캐스팅 변경 회복 최선,옥주현 뮤지컬계 원탑,none,none,옥주현의 원조 음악탑
다날다 다나의 눈물 결별 지인 사망 이중고 의욕 잃어,결론은 많이 먹어서..예요,none,none,나는 많은 결론을 내렸다
박명수의 분노 마스크 못 사는 게 말이 되냐 판매자들 국민 도와달라,국민 엠씨 가즈아,none,none,전국적인 MC 가즈아
벗방 몸캠 한적 없어 브레이브걸스 출신 BJ서아 각종 의혹 해명,오늘은 너로 정했다.,none,hate,오늘 당신을 위해 결정했습니다
베를린서 홍상수 중 김민희 의도 벗어나면 잡아주셨다.,너네 댓글 조심해라 그러다 고소당한다 ~ 아무리 그래도 니네 한테 잘못한건 없으니 가려서해 할짓없는것들 남욕은 오지게 조아하지 특히 맘충들 ㅠㅠㅠㅠㅠㅠㅠ 쯧쯧......,gender,hate,"댓글을 조심해서 고소당하고, 아무리 잘못됐다고 해도 자신이 하고 있는 일은 신경 쓰지 않지만 못하는 일에 대해서는 행복해질 것이다. 특히 그들은 할 것이다"
소지섭 조은정 1년 째 열애 중 방송 은퇴 결혼설 재점화,어린여자가 여자로 보입디까욕심은 끝이없다,others,hate,젊은 여성이 여자가 되고 싶은 욕망은 끝이 없다.
동백꽃 필 무렵 흥식이 아빠 까불이,느낌상 변소장같음 반전으로갈라면,none,none,화장실 같은 느낌이 줄을 뒤집는 느낌
김건모는 무슨 죄 이본 오보로 빚어진 황당 열애 해프닝,비혼주의자 무자식 기혼자 진짜싫다나라걱정도 좀 해라,others,hate,비혼자가 되고 싶지 않으면 그 나라를 걱정하지 마세요
H O T 상표권 분쟁 속 9월 콘서트 개최 김경욱 측 유감,아직도 저걸 보러가는 사람이 있나? 빠순이들 지갑 터는거 추잡하네,gender,hate,아직도 그걸 볼 사람이 있나요? 파준의 지갑을 폭파하는 것은 무서운 일이다
누구냐 말도 안돼 31kg 감량 신동 스스로 놀란 증명사진 비주얼,와 적응안돼...맨날 푸짐한 신동만 보다가.....다시 찔수도 있지만 그래도 대단타,none,none,나는 그것에 익숙해지지 않는다 매일 부유한 신동을 바라보는 것만으로도 다시 찌를 수 있지만 여전히 큰 히트다.
BTS 트와이스 일 다현 위안부 셔츠 에 반일활동가 비난,우하하 키ㅣ득 어쩌면 조아 일본에서 활동할 팀은 이제부터느 ㄴ아이즈원이당 여러분 아이즈원에게 모든걸 겁시당 내 사랑 아이즈원 알라뷰 그러쿠 말구 역시 아지원 천재박사 진심므로 사랑하는 일본시장은 아이즈원 거다,none,none,"기왕덕 우하하 일본에서 일할 팀이 이제 진짜 천재 박사인 아지원, 아이즈원 알라부쿠 아이지원이기 때문에 내가 사랑하는 일본 시장이다."
이시언 선행에도 악플 세례 유세윤 격려 함께해줘 고마워,알았어 그만,none,hate,좋아. 그만둬
골목식당 백종원 원테이블에 솔루션 좋아하는 일 해라,종원아 적당히 하고 니 일해라,none,hate,일을 제대로 해서 일을 해라
이홍기 최종훈팬 댓글에 사이다 응답 잘먹고 잘잔다.,얘도 인간성 드러나네 이러는것 보면 도가 지나처 깐죽이 넘처 최가 그 안에서 외톨이 였나,none,hate,그녀도 인간이다 이런 식으로 도는 최씨 집에서 혼자 있기에는 너무 힘들었다.
이슈메이커 엄마 된 이태임 은퇴 후에도 여전히 핫,살빼기전 김태희보다 더이뻣음,none,none,체중을 줄이기 전에 김태희보다 더 강해졌다.
아스달 연대기 송중기 김지원과 대화중 눈물 결정적 애잔 투샷 공개,김지원 20대 여배우중에 제일 좋아하는데 잘됐으면 좋겠다,none,none,"김지원이 20대에서 가장 좋아하는 배우인데, 좋았으면 좋겠다."
고민 많이 했다 슈돌 개리 방송 복귀 아들 하오와 등장,너무그러지 말아요 개리가 범죄를 저지른 것도 아니고 뭐 마약한 애들도 다 나오는데요 뭘 그리고 런닝맨멤버들한테는 미안해하겠지만 우리가 왈가왈부 할 수 는 없는듯 .....,none,none,"그렇게 많이 하지 마세요. 게리는 범죄를 저지르지 않았고, 마약 아이들이 모두 있다. 어떤 일을 하고 운영하는지 미안하지만 우리는 그 얘기를 할 수 없다"
나혼자 박나래 나래바 박사장의 요리 인생 최대 위기 무슨 일,다니엘헤니 내남편 내남자 ~♥,none,none,남편의 며느리인 다니엘 헤니
배가본드 배수지 이승기 죽음에 오열 이승기 살아서 지켜봤다.,어이 없는 드라마. 시청자 농낙 하는구나.,none,none,정말 어처구니없는 드라마다 너는 시청자들을 농담하고 있다
버닝 측 제작에 유시춘 아들 참여무 아무 관계 없다.,"유시춘 아들 마약과 관련된 모발검사, 피검사 죄다 음성인데 유죄라고 하네요... 이젠 증거까지 조작하는 우리나라 법원. ㄷㄷ",others,hate,유시춘의 아들의 마약과 관련된 모발 검사와 혈액검사 모두 부정적인 것으로 알려져 유죄가 있다. 지금 증거를 조작하는 한국 법원이 있다.
대화의 희열2 백종원의 롤러코스트 사업인생이 준 깊은 울림,대패삼겹살은 부산대 앞을 중심으로 백대표가 말하는 시기보다 훨씬 앞서 팔고 있었던 것으로 아는데.. 너무 극적인 요소를 말하려고 그랬었나.. 열심히 노력했다는 것에 대해서는 인정,none,none,백씨가 주로 부산대 앞에서 말했을 때보다 훨씬 앞서 돼지고기 배가 팔렸다는 것을 알고 있다. 극적인 요소들을 말하려고 노력했나요? 그 노력에 대한 인식
김동현 송하율 10년 열애 끝 오늘 결혼 평생 갚으며 살겠다.,애도 이상한 유튜브 bj들이랑 가끔 나오는거 같던데 ㅉㅉ,none,hate,가끔 이상한 유튜브 bj를 데리고 나오는 줄 알았는데 미안하다.
장현승 신수지 4개월째 열애 볼링이 공통분모,계집들댓글보소ᆢ누가 아깝니 그런 개소리는 여자들 왜 하는겨 ᆢ 여자종특인가,gender,hate,누가 소녀들의 댓글을 사랑하는지 그러니까 왜 그런 여자들에 대해 이야기하는 거야?
힘내세요 모친상 김숙에 쏟아지는 응원 애도 물결,갈사람은 가는게 이치이죠...삼가고인의명복을빕니다,none,none,가는 것은 합리적이다 고인에게 조의를 표합니다.
김현우 오영주와 만남 끝내 불발 하트시그널2 스페셜 불참,끝내 극복을 못하구나 ㅎ 숨고 넘기는게 능사는 아닌데. 말 못하면 더 하려고 시도해야 늘지 ㅋ 첨에 티비출연한 의도가 딱 가게 홍보였나보다 ㅎ 소심하고 비굴한 사람이 용기냈네,none,none,하루 말에는 그것을 이겨낼 수 없다 숨기고 넘기는 능력이 아니다. 말하지 않으면 더 노력해야 할 것이다 텔레비전에 출연하려는 의도는 단순히 매장을 홍보하는 것보다 용기가 컸다.
나혼자산다 황재균 감성 충만 반전미 개미지옥 같은 매력 터졌다.,네 다음 먹튀,none,hate,다음에 먹을 때
김미화 평창올림픽 개막식 중계 논란 신선VS부적절,어차피 안본 인간들이 씹어대는거지 ㅋㅋ 본사람들은 좋았음,others,none,보지 못한 사람들을 생각할 수밖에 없다. 좋은 사람들
연예가중계 이지혜 현재 임신중 최초 공개,축하해요^^ 착한사람. 행복하게 살아요,none,none,축하해요^^ 당신은 좋은 사람이에요 너는 행복하게 살아
한밤 조재현 측 다시 연예계 복귀 생각 무 A씨 성폭행 아닌 외도,꽃뱀들 본보기로 처형해라,gender,hate,꽃뱀의 모범으로 자신을 처형한다
섹션 연예계 부동산 큰손 순위 1위 전지현 340억대 건물 현금 구입,댓글에서 전지현만 싸잡아서 다 욕하는데ㅋㅋㅋ과연 우리 나라 그 많은 연예인들 중에 기부 하는 사람이 30명은 될까??,none,none,댓글에서는 전지현만이 맹세하고 맹세할 수 있지만 우리나라에는 많은 연예인 중 30명이 있을까.
NO막장 KBS 넘는다 부잣집아들 김지훈 김주현 자신감 통할까,이걸한번 봐바야겠네 한지혜숨소리 듣느리 안보는게낫다싶어 심심했는데 김정수작가라 기대해보네요,none,none,이거 좀 봐야겠어. 한지혜의 숨소리를 듣는 게 좋겠다고 생각했는데 김정수 작가로서 기대하고 있다.
정용화 오늘 입대 잘 다녀올게요 기다려 주세요,권리없으면 이래라 저래라 말하지마,none,none,권리가 없다면 그렇게 말하지 마
서유리 최병길 결혼 발표 최초 공개 쏟아진 비스,"너무 너무 축하해요~♡ 제가 좋아하는 유리 언니, 앞으로도 행복하세요!",none,none,"정말 축하해요. 내가 가장 좋아하는 유리 여동생인 와아, 앞으로 행복하시길 바랍니다!"
대본 찢어온 김혜자 이병헌 이민정 감사 눈부신 말말말,정우성을 정권에 운운하는 것들은 수준이 도대체 뭐냐 정우성이 그동안 영화계에 끼친 공로만으로 대상 받고도 남는다 이것들아,others,hate,정우성을 정권으로 몰아넣는 것은 정우성이 영화산업에 기여하는 데만 목표를 두고 있는 수준으로 남아 있다.
신동 다이어트 성공 훈훈 자태 규현 나랑 몸무게 비슷해져,ㅋㅋㅋ 그냥 빼도 못생긴건 여전한데 뭐라는거야 자기들끼리 훈훈거려 ㅌㅋㅋ,none,hate,그것을 제거하는 것은 여전히 추하다 각자 즐거운 시간을 보냈다
허지웅 소속사 악성림프종 진단 치료 전념,이건 혈액암이기때문에 맞는 항암제를 찾아도 재발률이 높고 악성이라 생존률이 희박함,none,none,이것은 혈액암이기 때문에 적절한 항암제를 찾아도 재발성이 높고 악성이 있어 생존율이 얇다.
고 설리 잃은 크리스탈 아이유 악플에 또 상처 조문 인증 강요하는 사회,"기승전 댓글(악플)..... 연예관계자들 여론몰이 편하게 댓글탓. 크리스탈은 모르겠고, 아이유 기사 올라온거 보니 선플 만 많던데?",none,none,기승전의 발언은 연예인들이 쉽게 찾는 여론몰이다. 크리스털에 대해 모르는데 올라왔을 때 태양꽃이 많은 것 같아요.
대성 불법영업 인지 못해 vs 부동산 건물주가 모를 리가,앞으로 경찰들 다 없애고 건물주가 불법단속하면 100%로 다 잡겠네. 조선일보 기자야 너흰 신문사엔 불법없냐? 그걸 모를일 없쟎아!,others,hate,앞으로 모든 경찰이 없어지고 건물주가 불법 단속을 하면 100% 수준이다. 나는 조선일보 기자이다 신문에 불법이 있는 거 아니야? 넌 그걸 몰라!
장동건 고소영 생일 꽃다발 받고 환한 미소 여신 미모,전생에 나라를... 부러우면 지는건데! 쳇~,none,none,내 인생 내내 너를 부러워하면 내가 잃을 거야! 시트!
하정우 술친구 차현우 인생 황보라 6년만 고백한 이유,너는 정우오빠 아니면 얘기가 안되는거냐..,none,hate,정우나 정우에 대해서는 말할 수 없다.
아는 형님 신지 애연가 김종민 강호동 때문에 금연,신지언니식대로 하시길♥,none,none,새 며느리로서 당신이 해주길 바란다
치타 남연우 여성래퍼와 배우의 만남 열애 중,ㅋㅋㅋ으이그... 진짜 정신병자들 많다,none,hate,와우... 진짜 정신 환자들이 많이 있다.
우리 아기 꼭 껴안은 이효리 이상순 깨소금 냄새 진동,씨 없는 수박.. 작물이 자랄 수 없는 밭,gender,hate,씨앗 없는 수박... 농작물이 자라지 못하는 밭
한서희 셔누 불륜 폭로 몬스타엑스 측 해당 여성 결혼한줄 몰라 해명,결국 했지만 몰랐다 인가요?!,none,none,"결국, 나는 몰랐다 그게 다야?"
현빈X손예진 독자 제보 미여행 열애설 일축 사실 아냐,두 사람의 멜로물을 보고 싶었는데 아니었으면 좋겠다...,none,none,두 멜로이드를 보고 싶었지만 그렇지 않았으면 좋겠다.
나혼자산다 박정민 기안84 팬 새 웹툰은 못 봐 폭소,새 웹툰 회춘 재미없든데.. 욕하고 때리고.. 2화만 보고 끝,none,none,"새로운 웹툰으로 돌아가는 것은 재미가 없다 맹세, 히트... 두 번째 에피소드만 하고 끝까지"
빚투 잠적 결별설 마닷 홍수현 공개열애의 나쁜예,해외에서 만나기로 해서 둘이 스파이물 찍고 앉았네ㅋㅋ,none,hate,해외에서 만나기로 했기 때문에 두 분이 간첩과 함께 앉았습니다.
유상무 김연지 나만 보는 사람 내가 잘할게,악플다는 사람들 싹 다 고소나 당해라,none,hate,모든 나쁜 사람들이 고소당한다
미우새 김종국 성형외과 의사 친형 공개 코수술 했다고,그만 좀 나와라 김종국,none,hate,"그만해, 김종국."
바다X유진 S E S 의 오랜 우정 요정 미모도 열일,이와중 타짜는 일본감 ㅋㅋ정신빠진 녀ㄴ,none,hate,그동안 그녀는 일본식 여성이다
